display_name,type,lat,lon,alamat,zip,bank,country,provinsi,kota
"Maybank, 29-31, Jalan Jenderal Sudirman, RW 01, Karet, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12920, Indonesia",bank,-6.2148834,106.8192691,Jalan Jenderal Sudirman,12920,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Selatan
"Maybank, Jalan Profesor Dokter Satrio, RW 04, Karet Kuningan, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12940, Indonesia",bank,-6.2239137,106.8263721,Jalan Profesor Dokter Satrio,12940,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Selatan
"Maybank, Jalan Ahmad Yani, Pringsewu, Lampung, 35373, Indonesia",bank,-5.3569048,104.9824655,Jalan Ahmad Yani,35373,MAYBANK,Indonesia,Lampung,Pringsewu
"Maybank, Jalan Tebet Barat Dalam, RW 03, Tebet Barat, Tebet, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12810, Indonesia",bank,-6.2319453,106.8457134,Jalan Tebet Barat Dalam,12810,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Selatan
"Maybank, Jalan Timor, RW 04, Gondangdia, Menteng, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, 10350, Indonesia",bank,-6.1899661,106.8235891,Jalan Timor,10350,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Pusat
"Maybank, Jalan Matraman, RW 04, Palmeriam, Matraman, Jakarta Timur, Daerah Khusus Ibukota Jakarta, 13140, Indonesia",bank,-6.2027886500000005,106.85752545533089,Jalan Matraman,13140,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Timur
"Maybank, Jalan Jatinegara Timur III, RW 02, Bali Mester, Jatinegara, Jakarta Timur, Daerah Khusus Ibukota Jakarta, 13310, Indonesia",bank,-6.2203163,106.86862654834721,Jalan Jatinegara Timur III,13310,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Timur
"Maybank, Jalan Ampera Raya, RW 10, Ragunan, Pasar Minggu, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12560, Indonesia",bank,-6.27532655,106.82112884656809,Jalan Ampera Raya,12560,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Selatan
"MayBank, Jalan Gajah Mada, RW 05, Glodok, Taman Sari, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11130, Indonesia",bank,-6.1476125,106.8158981,Jalan Gajah Mada,11130,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Barat
"MayBank, Jalan Kali Besar Barat, RW 03, Roa Malaka, Tambora, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11110, Indonesia",bank,-6.1354165,106.811221,Jalan Kali Besar Barat,11110,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Barat
"MayBank, Jalan Pluit Indah Raya, RW 04, Pluit, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta, 14450, Indonesia",bank,-6.1160663,106.7894515,Jalan Pluit Indah Raya,14450,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Utara
"Maybank, Jalan Garuda, RW 02, Kemayoran, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, 10620, Indonesia",bank,-6.1627305,106.84279607694883,Jalan Garuda,10620,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Pusat
"Maybank, Jalan Tomang Raya, RW 01, Jati Pulo, Palmerah, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11440, Indonesia",bank,-6.178697,106.79832271235233,Jalan Tomang Raya,11440,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Barat
